name	x	y	z
F3	-0.05180903841183724	0.08668789888287941	0.07871409302883386
Fz	-0.001229271161566281	0.09327445200029715	0.1026392934768164
F4	0.050274277731628736	0.08743838910239796	0.07727065434234194
T7	-0.08598207795805729	0.014871638175652204	0.031173373739044698
C3	-0.0671487229331174	0.023358230537446293	0.1045106810602483
Cz	-0.0013741334028190722	0.027617093595102737	0.14019949417439556
C4	0.06532888071838541	0.023573104961569495	0.10369243420047652
T8	0.08326136985759491	0.015258189278681375	0.030972968524059938
CP3	-0.06547223352095873	-0.011896603418787375	0.10777792004226631
CP4	0.06469625505180063	-0.011991175153616248	0.1077128709239866
P3	-0.0550382318026169	-0.044210304662340896	0.09990897692200876
Pz	-0.001709445046746896	-0.045212993324122014	0.12667292418209622
P4	0.05363601546337514	-0.04433452185507687	0.10051602773215099
PO7	-0.05694862114459298	-0.06592324642051975	0.047907438021991204
PO8	0.053557322892856016	-0.06641693688532627	0.047850975850466874
Oz	-0.0020602461029908406	-0.0827829905012281	0.06073663060773575
